0.000000000000e+00 5.558038066676e+12 3.022377815113e+14
6.265664160401e-05 6.899271182993e+12 3.035897709328e+14
1.253132832080e-04 8.646872674355e+12 3.048196602718e+14
1.879699248120e-04 1.035468828868e+13 3.068723368995e+14
2.506265664160e-04 1.211408138853e+13 3.090720624881e+14
3.132832080201e-04 1.394915370402e+13 3.111919617064e+14
3.759398496241e-04 1.585935731348e+13 3.128751450799e+14
4.385964912281e-04 1.785916879281e+13 3.150207003969e+14
5.012531328321e-04 1.994858191439e+13 3.171376912816e+14
5.639097744361e-04 2.213235109512e+13 3.188481702954e+14
6.265664160401e-04 2.438590112396e+13 3.209019842083e+14
6.892230576441e-04 2.674446445800e+13 3.232139938520e+14
7.518796992481e-04 2.918463455360e+13 3.256904072301e+14
8.145363408521e-04 3.168046450242e+13 3.277271792043e+14
8.771929824561e-04 3.425593266572e+13 3.295783970754e+14
9.398496240602e-04 3.691237877229e+13 3.322192325858e+14
1.002506265664e-03 3.963298462195e+13 3.341567630854e+14
1.065162907268e-03 4.240334659643e+13 3.365938450446e+14
1.127819548872e-03 4.521602838089e+13 3.391415482076e+14
1.190476190476e-03 4.806862127303e+13 3.412562641827e+14
1.253132832080e-03 5.093498909417e+13 3.439714893115e+14
1.315789473684e-03 5.387286285571e+13 3.463367851550e+14
1.378446115288e-03 5.688573291699e+13 3.488815732119e+14
1.441102756892e-03 5.989429203724e+13 3.514625101927e+14
1.503759398496e-03 6.293325246378e+13 3.540809993325e+14
1.566416040100e-03 6.603068626816e+13 3.568793526840e+14
1.629072681704e-03 6.915492100123e+13 3.595667623138e+14
1.691729323308e-03 7.228679742817e+13 3.628555084037e+14
1.754385964912e-03 7.548677243155e+13 3.654924868519e+14
1.817042606516e-03 7.873690700833e+13 3.679586545607e+14
1.879699248120e-03 8.199200240060e+13 3.711946052870e+14
1.942355889724e-03 8.527686521876e+13 3.747011365366e+14
2.005012531328e-03 8.863459490663e+13 3.775501457824e+14
2.067669172932e-03 9.198521378669e+13 3.806189931555e+14
2.130325814536e-03 9.541875677105e+13 3.842226659511e+14
2.192982456140e-03 9.891933533162e+13 3.871149828571e+14
2.255639097744e-03 1.024144485760e+14 3.908391699185e+14
2.318295739348e-03 1.059819583381e+14 3.942042913074e+14
2.380952380952e-03 1.096428706773e+14 3.983858095905e+14
2.443609022556e-03 1.133240910998e+14 4.018617203379e+14
2.506265664160e-03 1.170706831761e+14 4.061108090306e+14
2.568922305764e-03 1.208830472775e+14 4.098617010043e+14
2.631578947368e-03 1.247603818136e+14 4.135290903157e+14
2.694235588972e-03 1.288000155585e+14 4.178677070779e+14
2.756892230576e-03 1.329264659072e+14 4.220627334863e+14
2.819548872180e-03 1.370758479561e+14 4.261227699929e+14
2.882205513784e-03 1.413595058628e+14 4.308858762151e+14
2.944862155388e-03 1.457377946489e+14 4.353836571357e+14
3.007518796992e-03 1.502369113899e+14 4.400417146640e+14
3.070175438596e-03 1.548767503256e+14 4.447241436863e+14
3.132832080201e-03 1.596397706979e+14 4.497332268189e+14
3.195488721805e-03 1.645394871768e+14 4.550233772090e+14
3.258145363409e-03 1.695643160458e+14 4.601190748959e+14
3.320802005013e-03 1.747962956602e+14 4.658108805709e+14
3.383458646617e-03 1.801333298228e+14 4.719084809080e+14
3.446115288221e-03 1.856552039210e+14 4.775015407894e+14
3.508771929825e-03 1.914200546322e+14 4.835982787854e+14
3.571428571429e-03 1.973765595279e+14 4.901567526210e+14
3.634085213033e-03 2.035821769522e+14 4.962661021287e+14
3.696741854637e-03 2.100404847523e+14 5.028288667360e+14
3.759398496241e-03 2.167805352755e+14 5.104646198480e+14
3.822055137845e-03 2.236589386263e+14 5.179941227694e+14
3.884711779449e-03 2.308856836053e+14 5.257026223995e+14
3.947368421053e-03 2.383767138004e+14 5.332941881049e+14
4.010025062657e-03 2.462100288084e+14 5.412204004458e+14
4.072681704261e-03 2.544782764280e+14 5.501830476133e+14
4.135338345865e-03 2.631700640777e+14 5.594132510005e+14
4.197994987469e-03 2.722680657326e+14 5.690451487247e+14
